id;about;title;estado;estadoEstacion;address;tipoEquipamiento;bicisDisponibles;anclajesDisponibles;geometry;lastUpdated;description;descripcion;icon
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/36";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=36";"Cno. de las Torres - C/ Silvestre Pérez";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Cno. de las Torres - C/ Silvestre Pérez";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"9";"-0.8668954130699558,41.64847361265244";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Cno. de las Torres - C/ Silvestre Pérez";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/102";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=102";"C/ Pedro Joaquín Soler - Coso";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Pedro Joaquín Soler - Coso";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"4";"17";"-0.877805352059006,41.65126379369266";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Pedro Joaquín Soler - Coso";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/8";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=8";"Pº Echegaray y Caballero - Puente del Pilar";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Echegaray y Caballero - Puente del Pilar";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"11";"-0.8707352711256368,41.654173665675664";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Echegaray y Caballero - Puente del Pilar";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/37";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=37";"C/ Florentino Ballesteros - C/ Matadero";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Florentino Ballesteros - C/ Matadero";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"3";"17";"-0.86865550279131,41.64502365067565";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 3</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Florentino Ballesteros - C/ Matadero";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/34";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=34";"Plaza Magdalena";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza Magdalena";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"15";"5";"-0.8733053253633987,41.65214371441608";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza Magdalena";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/35";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=35";"Pº Echegaray y Caballero - C/ Salvador Minguijón";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Echegaray y Caballero - C/ Salvador Minguijón";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"12";"-0.8606153342588838,41.65133349832978";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Echegaray y Caballero - C/ Salvador Minguijón";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/33";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=33";"Plaza del Pilar - Edificio Turismo ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza del Pilar - Edificio Turismo ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"12";"-0.8780852420448603,41.65557378875921";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza del Pilar - Edificio Turismo ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/31";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=31";"Avda. Pablo Gargallo - C/ Ignacio Menaya";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Pablo Gargallo - C/ Ignacio Menaya";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"13";"8";"-0.895795146225079,41.65993408323363";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 8</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Pablo Gargallo - C/ Ignacio Menaya";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/32";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=32";"C/ Ramón y Cajal - C/ Madre Rafols";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Ramón y Cajal - C/ Madre Rafols";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"5";"-0.8865253471638206,41.65177394231965";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Ramón y Cajal - C/ Madre Rafols";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/29";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=29";"Avda. Madrid - Aljafería";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Madrid - Aljafería";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"7";"14";"-0.8966352556830118,41.65570410717939";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Madrid - Aljafería";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/91";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=91";"Plaza San Francisco - La Salle";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza San Francisco - La Salle";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"12";"9";"-0.8944456308241544,41.64101410244809";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza San Francisco - La Salle";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/90";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=90";"C/ Bretón - C/ San Antonio Mª Claret";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Bretón - C/ San Antonio Mª Claret";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"2";"19";"-0.8952455469110868,41.64431410881571";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 2</li><li>Anclajes disponibles: 19</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Bretón - C/ San Antonio Mª Claret";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/89";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=89";"Pº Echegaray y Caballero - C/ Postigo del Ebro";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Echegaray y Caballero - C/ Postigo del Ebro";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"10";"-0.8858351791340319,41.658303915742515";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Echegaray y Caballero - C/ Postigo del Ebro";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/88";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=88";"Avda. Navarra - C/ Alagón";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Navarra - C/ Alagón";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"1";"18";"-0.9060752703005861,41.65547426991666";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 18</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Navarra - C/ Alagón";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/87";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=87";"Pº Mª Agustín - C/ de la Aljafería";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Mª Agustín - C/ de la Aljafería";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"13";"-0.8937252160313314,41.65714405393768";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Mª Agustín - C/ de la Aljafería";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/86";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=86";"Avda. Almozara - CDM Almozara";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Almozara - CDM Almozara";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"20";"1";"-0.8990250621892782,41.663314131145654";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 20</li><li>Anclajes disponibles: 1</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Almozara - CDM Almozara";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/85";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=85";"C/ Pablo Gargallo - C/ Jardines de Atenas";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Pablo Gargallo - C/ Jardines de Atenas";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"12";"-0.903995097188819,41.66212421926186";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Pablo Gargallo - C/ Jardines de Atenas";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/84";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=84";"Avda. Majas de Goya - C/ La Fragua";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Majas de Goya - C/ La Fragua";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"5";"15";"-0.8774944107509336,41.68665370754604";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Majas de Goya - C/ La Fragua";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/83";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=83";"Avda. Majas de Goya - Eroski";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Majas de Goya - Eroski";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"11";"-0.8743344088806085,41.68660365342533";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Majas de Goya - Eroski";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/82";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=82";"C/ Los Leñadores - Avda. Academia Gral. Militar";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Los Leñadores - Avda. Academia Gral. Militar";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"12";"-0.8712244379516981,41.68542360276248";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Los Leñadores - Avda. Academia Gral. Militar";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/81";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=81";"Plaza Tauromaquia - Avda. Academia Gral. Militar";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza Tauromaquia - Avda. Academia Gral. Militar";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"6";"13";"-0.8712345193976492,41.68244360977827";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza Tauromaquia - Avda. Academia Gral. Militar";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/80";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=80";"Avda. Academia Gral. Militar - Avda. Salvador Alle";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Academia Gral. Militar - Avda. Salvador Alle";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"12";"9";"-0.8713246424349544,41.677943621640715";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Academia Gral. Militar - Avda. Salvador Alle";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/79";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=79";"Avda. Salvador Allende - C/ Matías Pastor Sancho";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Salvador Allende - C/ Matías Pastor Sancho";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"12";"9";"-0.8764247059348464,41.675793714157194";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Salvador Allende - C/ Matías Pastor Sancho";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/78";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=78";"Avda. San Juan de la Peña - C/ Somport";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. San Juan de la Peña - C/ Somport";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"6";"14";"-0.8714147498711259,41.6740136321792";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. San Juan de la Peña - C/ Somport";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/77";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=77";"Avda. Salvador Allende - Avda. Pablo Ruiz Picasso";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Salvador Allende - Avda. Pablo Ruiz Picasso";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"12";"-0.8773647700709616,41.673473735624356";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Salvador Allende - Avda. Pablo Ruiz Picasso";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/76";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=76";"Avda. San Juan de la Peña - C/ Juslibol";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. San Juan de la Peña - C/ Juslibol";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"1";"18";"-0.8712848549015951,41.670163638739226";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 18</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. San Juan de la Peña - C/ Juslibol";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/75";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=75";"Avda. Salvador Allende - C/ Rubio de Francia";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Salvador Allende - C/ Rubio de Francia";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"12";"-0.8765348797457405,41.66942373063773";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Salvador Allende - C/ Rubio de Francia";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/74";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=74";"Avda. Pablo Ruiz Picasso - C/ Pintor Luis Cernuda";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Pablo Ruiz Picasso - C/ Pintor Luis Cernuda";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"13";"6";"-0.8841247781886756,41.673403851920625";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 6</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Pablo Ruiz Picasso - C/ Pintor Luis Cernuda";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/73";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=73";"C/ Margarita Xirgu - Avda. G. Gómez de Avellaneda";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Margarita Xirgu - Avda. G. Gómez de Avellaneda";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"13";"-0.8909446568382281,41.678103958237024";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Margarita Xirgu - Avda. G. Gómez de Avellaneda";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/72";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=72";"Avda. Mª Zambrano - C/ Pablo Iglesias";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Mª Zambrano - C/ Pablo Iglesias";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"15";"4";"-0.8890746746066907,41.67738392778072";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 4</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Mª Zambrano - C/ Pablo Iglesias";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/71";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=71";"C/ Luis Legaz Lacambra - C/ Octavio Paz";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Luis Legaz Lacambra - C/ Octavio Paz";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"7";"12";"-0.8935347168611477,41.675984007633886";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Luis Legaz Lacambra - C/ Octavio Paz";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
